job_name,company_add,month,salary_min,salary_max,record,company_name,company_type,scope,tag,welfare
测试开发工程师,北京,4,20000,40000,本科,滴滴,移动互联网,1000-9999人,测试开发，自动化测试，白盒测试,补充医疗保险，五险一金，定期体检
测试开发,上海,5,35000,60000,本科,蚂蚁集团,互联网,10000人以上,自动化测试，白盒测试，性能测试，接口测试，功能测试，Java，分布式技术,无
测试开发,北京,11,15000,20000,本科,阿里巴巴集团,互联网,10000人以上,自动化测试，测试开发，Python，性能测试，接口测试，白盒测试，服务端测试，Java,年终奖，节日福利，免费班车，加班补助，股票期权，餐补，定期体检，带薪年假，补充医疗保险，交通补助，五险一金，员工旅游
测试开发工程师,杭州,8,20000,30000,本科,蚂蚁金服,互联网,10000人以上,测试开发，自动化测试,员工旅游，年终奖，股票期权，包吃，定期体检，带薪年假，节日福利，五险一金，免费班车，餐补，补充医疗保险
测试开发,北京,5,20000,30000,本科,京东集团,电子商务,10000人以上,自动化测试，接口测试，Java，Selenium，性能测试，白盒测试，功能测试，移动端测试,股票期权，免费班车，零食下午茶，包吃，员工旅游，五险一金，带薪年假，交通补助，补充医疗保险，年终奖，节日福利，定期体检，餐补
测试开发,北京,3,15000,30000,本科,百度,互联网,10000人以上,测试，测试工程师，Python，Java，Shell，Linux，MySQL，性能测试,五险一金，定期体检，股票期权，交通补助，老板Nice，带薪年假，年终奖，通讯补贴，节日福利，团队氛围好，零食下午茶，餐补，免费班车，住房补贴，补充医疗保险，员工旅游
资深测试开发工程师,杭州,3,15000,30000,本科,涂鸦智能,互联网,1000-9999人,自动化测试，接口测试，RobotFramework，Java，服务端测试，接口自动化测试，SQL，人工智能,每月团建费，交通补助，通讯补贴，股票期权，每年outing，年终奖，员工旅游，带薪年假，加班补助，五险一金，节日福利，定期体检
测试开发,北京,5,20000,40000,本科,快手,社交网络,10000人以上,Python，Java，Android，自动化测试，UI自动化测试，移动端自动化测试，Appium，UiAutomator,住房补贴，包吃，节日福利，交通补助，股票期权，带薪年假，年终奖，零食下午茶，加班补助，餐补，补充医疗保险，定期体检，员工旅游，全勤奖，五险一金
测试开发,北京,4,35000,65000,本科,美团,互联网,10000人以上,自动化测试，软件测试，Python，Java，Shell,补充医疗保险，股票期权，交通补助，带薪年假，五险一金，定期体检，免费班车，节日福利，13薪，团建，六险一金，通讯补贴，年终奖，全薪病假，员工旅游
测试开发,上海,3,20000,40000,本科,阿里集团,移动互联网,10000人以上,Java，SQL，C/C++，Oracle，计算机软件，Python，Jmeter，软件测试,补充医疗保险，加班补助，零食下午茶，交通补助，餐补，通讯补贴，五险一金，定期体检
测试开发工程师,杭州,5,20000,40000,本科,滴滴,移动互联网,1000-9999人,服务端测试，自动化测试,五险一金，补充医疗保险，定期体检
测试开发,北京,4,15000,25000,本科,蚂蚁集团,互联网,10000人以上,自动化测试，软件测试，android测试,无
测试开发,杭州,4,20000,40000,本科,阿里巴巴集团,互联网,10000人以上,测试，Python，Java，测试开发,带薪年假，节日福利，五险一金，交通补助，股票期权，员工旅游，免费班车，补充医疗保险，餐补，加班补助，定期体检，年终奖
测试开发工程师,成都,4,15000,25000,本科,蚂蚁金服,互联网,10000人以上,自动化测试，Java，系统测试,包吃，节日福利，补充医疗保险，定期体检，带薪年假，五险一金，年终奖，餐补，员工旅游，股票期权，免费班车
测试开发,上海,3,20000,40000,本科,华为,计算机软件,10000人以上,软件测试，Python，C/C++，Linux，计算机软件，通信,交通补助，免费班车，零食下午茶，年终奖，节日福利，五险一金，带薪年假，补充医疗保险，员工旅游，定期体检，宵夜，加班补助，股票期权
自动化测试/测试开发工程师,上海,9,15000,22000,大专,回城信息,计算机软件,100-499人,测试，测试工程师，自动化测试,无
测试工程师、测试开发工程师、自动化测试,北京,12,13000,20000,本科,客栈通,互联网,100-499人,性能测试，web自动化，web测试,无
测试开发 Leader (MJ001527),北京,5,45000,65000,本科,知乎,移动互联网,1000-9999人,自动化测试，Python，Java，Shell，Linux，Appium,补充医疗保险，五险一金，年终奖，节日福利，零食下午茶，股票期权，定期体检，包吃，员工旅游，带薪年假
Senior 测试开发,上海,4,25000,50000,本科,上海代谱科技有限公司,移动互联网,1000-9999人,自动化测试，Python，Java，TestNG，MySQL,包吃，交通补助，节日福利，定期体检，补充医疗保险，年终奖，加班补助，零食下午茶，股票期权，五险一金，带薪年假，员工旅游，餐补
资深测试架构师,北京,4,40000,70000,本科,京东数字科技,互联网,1000-9999人,自动化测试，接口测试，不刷题，周末双休，核心业务，白条,住房补贴，餐补，定期体检，股票期权，全勤奖，五险一金，免费班车，年终奖，补充医疗保险，节日福利，带薪年假
测试开发,南京,4,13000,20000,本科,软通动力信息技术集团,计算机软件,10000人以上,自动化测试，软件测试，MySQL,年终奖，带薪年假，餐补，加班补助，免费班车，五险一金，节日福利，员工旅游，定期体检，零食下午茶，交通补助
测试开发,杭州,11,15000,30000,本科,游卡桌游,游戏,1000-9999人,测试，测试开发，测试工程师，测试工具，测试平台，Golang，移动端，IOS,定期体检，补充医疗保险，零食下午茶，年终奖，餐补，带薪年假，五险一金，员工旅游，节日福利
测试开发,杭州,11,12000,20000,本科,浙江大华,互联网,10000人以上,测试开发，python，RobotFramework,加班补助，包吃，通讯补贴，住房补贴，定期体检，员工旅游，五险一金，餐补，节日福利，带薪年假，补充医疗保险，年终奖
测试开发,杭州,5,15000,25000,本科,微店,互联网,1000-9999人,测试开发，计算机软件，大数据，白盒测试，性能测试，服务端测试，Java，分布式技术,补充医疗保险，五险一金，年终奖，定期体检，节日福利，零食下午茶，带薪年假，员工旅游，股票期权
测试开发,北京,5,23000,40000,本科,京东集团,电子商务,10000人以上,接口自动化测试，服务端测试，Java，TestNG，Jmeter，自动化测试,节日福利，带薪年假，包吃，补充医疗保险，股票期权，年终奖，定期体检，零食下午茶，五险一金，员工旅游，免费班车，交通补助，餐补
测试开发,杭州,2,20000,40000,本科,口碑,O2O,10000人以上,自动化测试，接口测试，服务端测试，Java,通讯补贴，员工旅游，带薪年假，免费班车，年终奖，定期体检，餐补，13薪，五险一金，节日福利，补充医疗保险，交通补助，股票期权
测试开发,上海,4,20000,40000,本科,仙豆智能,互联网,500-999人,自动化测试，接口测试，UI自动化测试，Python，Selenium，Appium，MySQL，Java,股票期权，年终奖，补充医疗保险，餐补，定期体检，零食下午茶，节日福利，员工旅游，加班补助，五险一金，交通补助，不打卡，带薪年假
测试开发,杭州,2,12000,22000,本科,安恒信息,信息安全,1000-9999人,自动化测试，软件测试，Python，Shell，SQL，Linux，Jmeter,员工旅游，补充医疗保险，带薪年假，零食下午茶，五险一金，年终奖，定期体检，节日福利，交通补助，通讯补贴，餐补
测试开发,北京,5,25000,45000,本科,北京字节跳动,移动互联网,10000人以上,Python，Java，C/C++，Linux，Windows，自动化测试，移动端测试，接口测试,带薪年假，五险一金，交通补助，定期体检，补充医疗保险，节日福利，股票期权，包吃，通讯补贴，住房补贴，六险一金，零食下午茶，加班补助，年终奖，餐补
测试开发,北京,3,20000,30000,本科,百度,互联网,10000人以上,自动化测试，服务端测试，接口自动化测试，系统测试，Python，C/C++，Linux，云计算,住房补贴，免费班车，员工旅游，年终奖，团队氛围好，定期体检，老板Nice，通讯补贴，交通补助，节日福利，五险一金，带薪年假，补充医疗保险，餐补，零食下午茶，股票期权
测试开发,杭州,4,20000,40000,本科,阿里集团,移动互联网,10000人以上,自动化测试，测试开发，功能测试,加班补助，补充医疗保险，交通补助，餐补，零食下午茶，定期体检，五险一金，通讯补贴
测试开发,杭州,3,17000,28000,本科,涂鸦智能,互联网,1000-9999人,自动化测试，接口测试，C/C++，系统测试，接口自动化测试，Java，软件测试，Python,定期体检，五险一金，带薪年假，加班补助，员工旅游，通讯补贴，每年outing，节日福利，年终奖，股票期权，每月团建费，交通补助
测试开发,深圳,4,20000,30000,本科,LAZADA,电子商务,10000人以上,测试开发，软件测试，Python，Java，电商，系统测试,年终奖，定期体检，五险一金，补充医疗保险，节日福利，员工旅游，餐补，交通补助，股票期权，免费班车，带薪年假
测试开发,杭州,2,15000,25000,本科,盒马鲜生,O2O,10000人以上,自动化测试，功能测试，测试开发,年终奖，员工旅游，带薪年假，节日福利，定期体检，交通补助，餐补，股票期权，五险一金
测试开发,杭州,5,12000,18000,本科,旷视MEGVII,计算机服务,1000-9999人,自动化测试，Python，Shell，Linux，MySQL，Jmeter，Selenium，UiAutomator,补充医疗保险，股票期权，五险一金，零食下午茶，定期体检，节日福利，年终奖，餐补，带薪年假
测试开发,北京,4,20000,40000,本科,京东健康,电子商务,1000-9999人,接口自动化测试，web端测试，服务端测试，Python，Java，Jmeter，MySQL,免费班车，员工商品内购，节日福利，定期体检，集团集团，补充医疗保险，五险一金，年终奖，全勤奖，员工旅游，餐补，带薪年假
测试开发,广州,8,11000,18000,本科,联友科技,互联网,1000-9999人,自动化测试，Java，测试开发,补充医疗保险，员工旅游，年终奖，带薪年假，定期体检，餐补，五险一金，节日福利
